"dataset","cycle","position","logical","candidate","originalIndex","type","oracleCorrectPosition","neighbors","structuralReasons","prefixFeasible","minAdditionalInPrefix","feasibleV2WindowIgnoringBeamBudget","windowProof","interpretation"
"010","4","4","B3","BOTTOM:99","276","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-25},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-25},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":5}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:119","296","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[3,4],""gap"":-5},{""rule"":""MIN_PHASE_8"",""positions"":[3,4],""gap"":-5},{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":25}]","true","2","true","{""start"":2,""end"":4,""additional"":2,""chain"":[""BOTTOM:0"",""TOP:27"",""BOTTOM:60"",""TOP:92"",""BOTTOM:119"",""TOP:255"",""BOTTOM:268"",""TOP:324"",""BOTTOM:344"",""TOP:354"",""BOTTOM:412""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:133","310","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""MIN_REP_45"",""positions"":[2,4],""gap"":39}]","true","1","true","{""start"":2,""end"":4,""additional"":2,""chain"":[""BOTTOM:0"",""TOP:27"",""BOTTOM:60"",""TOP:92"",""BOTTOM:133"",""TOP:255"",""BOTTOM:268"",""TOP:324"",""BOTTOM:344"",""TOP:354"",""BOTTOM:412""]}","REQUIRES_NONADJACENT_SINGLE_CHANGE"
"010","4","4","B3","BOTTOM:241","418","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":27}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:242","419","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":26}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:259","436","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-4},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-4},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":9}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:268","445","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-13},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-13},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":0}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:285","462","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-30},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-30},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-17}]","true","4","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","4","B3","BOTTOM:310","487","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-55},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-55},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-42}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:311","488","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-56},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-56},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-43}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:312","489","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-57},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-57},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-44}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:313","490","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-58},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-58},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-45}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:314","491","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-59},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-59},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-46}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:315","492","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-60},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-60},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-47}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:316","493","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-61},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-61},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-48}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:344","521","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-89},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-89},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-76}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:366","543","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-111},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-111},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-98}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:386","563","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-131},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-131},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-118}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","4","B3","BOTTOM:412","589","BOTTOM","false","[{""position"":2,""logical"":""B2"",""type"":""BOTTOM"",""index"":271},{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-157},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-157},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-144}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:27","204","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-146},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-146}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:44","221","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-129},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-129}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:45","222","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-128},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-128}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:56","233","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-117},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-117}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:66","243","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-107},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-107}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:92","269","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-81},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-81}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:114","291","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-59},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-59}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:124","301","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-49},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-49}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:139","316","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-34},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-34}]","true","3","true","{""start"":2,""end"":5,""additional"":3,""chain"":[""BOTTOM:0"",""TOP:27"",""BOTTOM:60"",""TOP:92"",""BOTTOM:119"",""TOP:139"",""BOTTOM:268"",""TOP:324"",""BOTTOM:344"",""TOP:354"",""BOTTOM:412""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","5","T3","TOP:148","325","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[4,5],""gap"":-25},{""rule"":""MIN_PHASE_8"",""positions"":[4,5],""gap"":-25}]","true","2","true","{""start"":2,""end"":5,""additional"":2,""chain"":[""BOTTOM:0"",""TOP:27"",""BOTTOM:60"",""TOP:124"",""BOTTOM:133"",""TOP:148"",""BOTTOM:268"",""TOP:324"",""BOTTOM:344"",""TOP:354"",""BOTTOM:412""]}","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","5","T3","TOP:289","466","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-21},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-21}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","5","T3","TOP:302","479","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-34},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-34}]","true","2","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","5","T3","TOP:324","501","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-56},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-56}]","true","3","false","null","REQUIRES_AT_LEAST_TWO_OTHER_CHANGES"
"010","4","5","T3","TOP:340","517","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-72},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-72}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:354","531","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-86},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-86}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:370","547","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-102},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-102}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","5","T3","TOP:411","588","TOP","false","[{""position"":3,""logical"":""T2"",""type"":""TOP"",""index"":301},{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":6,""logical"":""B4"",""type"":""BOTTOM"",""index"":445},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-143},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-143}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:0","177","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-255},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-255},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-173}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:1","178","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-254},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-254},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-172}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:2","179","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-253},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-253},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-171}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:3","180","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-252},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-252},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-170}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:4","181","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-251},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-251},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-169}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:5","182","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-250},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-250},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-168}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:6","183","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-249},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-249},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-167}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:7","184","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-248},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-248},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-166}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
"010","4","6","B4","BOTTOM:8","185","BOTTOM","false","[{""position"":4,""logical"":""B3"",""type"":""BOTTOM"",""index"":350},{""position"":5,""logical"":""T3"",""type"":""TOP"",""index"":432},{""position"":7,""logical"":""T4"",""type"":""TOP"",""index"":501},{""position"":8,""logical"":""B5"",""type"":""BOTTOM"",""index"":521}]","[{""rule"":""ORDER"",""positions"":[5,6],""gap"":-247},{""rule"":""MIN_PHASE_8"",""positions"":[5,6],""gap"":-247},{""rule"":""MIN_REP_45"",""positions"":[4,6],""gap"":-165}]","false","null","false","null","NO_VALID_PREFIX_AT_THIS_POSITION"
